Category,Sex,Product,Color,Subcategory,Reference,Price,Image,Link
schuhe,damen,LANGTASCHE MIT FELL-EFFEKT,Zebramuster,langtasche,409100463,89.95,https://static.zara.net/assets/public/84af/15d7/3fdc4cfba73a/9a5bc9fcacd0/16391410194-ult/16391410194-ult.jpg?ts=1727940003037&w=104&f=auto,https://www.zara.com/de/de/langtasche-mit-fell-effekt-p16391410.html
schuhe,damen,BEUTEL AUS NYLON,Schwarz,beutel,409100462,29.95,https://static.zara.net/assets/public/0694/8b13/f6424003bfad/2fbdccfc2cc7/16115410800-ult/16115410800-ult.jpg?ts=1727940002393&w=104&f=auto,https://www.zara.com/de/de/beutel-aus-nylon-p16115410.html
schuhe,damen,BEUTEL AUS NYLON,Schwarz,beutel,387632454,29.95,https://static.zara.net/assets/public/8ca7/7147/1f3f407cb125/b70a9fca7bdb/16115410800-p/16115410800-p.jpg?ts=1727878189014&w=104&f=auto,https://www.zara.com/de/de/beutel-aus-nylon-p16115410.html
schuhe,damen,SCHULTERTASCHE MIT RAFFUNG,Schwarz,schultertasche,409256003,29.95,https://static.zara.net/assets/public/5643/9547/a9714718aa42/05de5bf52043/16287410800-001-p/16287410800-001-p.jpg?ts=1728039296256&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-raffung-p16287410.html
schuhe,damen,SCHULTERTASCHE MIT RAFFUNG,Schwarz,schultertasche,409255998,29.95,https://static.zara.net/assets/public/d1d0/6ebf/6ed042f0971c/57e5e805cf50/16287410800-ult/16287410800-ult.jpg?ts=1721129993774&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-raffung-p16287410.html
schuhe,damen,SHOPPER MIT FRANSEN,Schwarz,shopper,393558868,39.95,https://static.zara.net/assets/public/97a7/1b50/75ef41ad9b19/cd0f1bc2a1c5/16030410800-ult2/16030410800-ult2.jpg?ts=1727852226831&w=104&f=auto,https://www.zara.com/de/de/shopper-mit-fransen-p16030410.html
schuhe,damen,SHOPPER MIT FRANSEN,Schwarz,shopper,408797589,39.95,https://static.zara.net/assets/public/e689/35a6/cd4c4095906e/68a80760a0b8/16030410800-p/16030410800-p.jpg?ts=1727878191190&w=104&f=auto,https://www.zara.com/de/de/shopper-mit-fransen-p16030410.html
schuhe,damen,SCHULTERTASCHE MIT RAFFUNG,Schwarz,schultertasche,379112842,29.95,https://static.zara.net/assets/public/d1d0/6ebf/6ed042f0971c/57e5e805cf50/16287410800-ult/16287410800-ult.jpg?ts=1721129993774&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-raffung-p16287410.html
schuhe,damen,SCHULTERTASCHE MIT RAFFUNG,Rot,schultertasche,408797588,29.95,https://static.zara.net/assets/public/6748/0066/47304e72a86e/1dbc242bf67e/16648410624-p/16648410624-p.jpg?ts=1727878193401&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-raffung-p16648410.html
schuhe,damen,SCHULTERTASCHE MIT RAFFUNG,Rot,schultertasche,386985208,29.95,https://static.zara.net/assets/public/1fca/9817/33064f9e8f5d/294afef4e223/16648410624-ult/16648410624-ult.jpg?ts=1727858000129&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-raffung-p16648410.html
schuhe,damen,UMHÄNGETASCHE MIT ÜBERSCHLAG UND HALSTUCH,Schwarz,umhangetasche,386985207,39.95,https://static.zara.net/assets/public/72b1/3ccc/f15141afb1ff/3003accceb4d/16387410800-ult/16387410800-ult.jpg?ts=1726645434918&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-mit-uberschlag-und-halstuch-p16387410.html
schuhe,damen,HANDTASCHE MIT KLAPPE,Schwarz,handtasche,377586466,25.95,https://static.zara.net/assets/public/57b9/0b91/25294124b9f4/4d728d5c2ad0/16517410800-ult2/16517410800-ult2.jpg?ts=1725619207674&w=104&f=auto,https://www.zara.com/de/de/handtasche-mit-klappe-p16517410.html
schuhe,damen,UMHÄNGETASCHE MIT ANIMALPRINT,Leopardenmuster,umhangetasche,380649121,29.95,https://static.zara.net/assets/public/5689/6577/90484368a383/f53467abd08e/16346310195-022-ult/16346310195-022-ult.jpg?ts=1723619301465&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-mit-animalprint-p16346310.html
schuhe,damen,BEUTELTASCHE MIT METALLVERZIERUNGEN,Braun,beuteltasche,370411545,45.95,https://static.zara.net/assets/public/34ae/f32f/ea4a43029487/b21f57f65b95/16013410700-ult/16013410700-ult.jpg?ts=1725864631944&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-mit-metallverzierungen-p16013410.html
schuhe,damen,SCHULTERTASCHE MIT TASCHEN,Schwarz,schultertasche,374748795,39.95,https://static.zara.net/assets/public/d4c1/61ec/2adf4e49a44f/04c9265b298c/16246410800-ult/16246410800-ult.jpg?ts=1724943193915&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-taschen-p16246410.html
schuhe,damen,UMHÄNGETASCHE,Schwarz,umhangetasche,384761097,39.95,https://static.zara.net/assets/public/e3cf/6f8f/98a540139afc/36a29ae4b6e8/16065110800-016-p/16065110800-016-p.jpg?ts=1719409595720&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-p16064110.html
schuhe,damen,UMHÄNGETASCHE,Schwarz,umhangetasche,384858812,39.95,https://static.zara.net/assets/public/585b/6630/24934f77ab60/8482810e5c29/16064110800-022-ult2/16064110800-022-ult2.jpg?ts=1719412728508&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-p16064110.html
schuhe,damen,UMHÄNGETASCHE,Braun,umhangetasche,384858815,39.95,https://static.zara.net/assets/public/6a6d/6ccd/ee804d939ac7/975f74782588/16064110105-ult2/16064110105-ult2.jpg?ts=1719394016777&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-p16064110.html
schuhe,damen,UMHÄNGETASCHE,Braun,umhangetasche,384761092,39.95,https://static.zara.net/assets/public/befe/53e3/a5314e4ebc3a/415e18f5203d/16064110105-015-p/16064110105-015-p.jpg?ts=1719408392417&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-p16064110.html
schuhe,damen,MINITASCHEN,Braun,minitaschen,398849605,29.95,https://static.zara.net/assets/public/da0c/a753/fee84e2da03f/f83b194bbcac/16511410709-ult3/16511410709-ult3.jpg?ts=1723099828852&w=104&f=auto,https://www.zara.com/de/de/minitaschen-p16511410.html
schuhe,damen,MINITASCHEN,Braun,minitaschen,375125102,29.95,https://static.zara.net/assets/public/1f7d/27db/ef5240a3944e/2715a39902b0/16511410709-a1/16511410709-a1.jpg?ts=1723812845912&w=104&f=auto,https://www.zara.com/de/de/minitaschen-p16511410.html
schuhe,damen,SHOPPER,Schwarz,shopper,400259047,39.95,https://static.zara.net/assets/public/4bb8/17dd/26b94f7a89e1/d16d6d6d8bf8/16071410800-ult2/16071410800-ult2.jpg?ts=1722448534307&w=104&f=auto,https://www.zara.com/de/de/shopper-p16071410.html
schuhe,damen,SHOPPER,Schwarz,shopper,364096762,39.95,https://static.zara.net/assets/public/d03b/0a13/b5f94f659e1a/1d2199137130/16071410800-p/16071410800-p.jpg?ts=1726158313538&w=104&f=auto,https://www.zara.com/de/de/shopper-p16071410.html
schuhe,damen,BEUTELTASCHE MIT DOPPELTEM HENKEL,Schwarz,beuteltasche,379115021,29.95,https://static.zara.net/assets/public/e88d/83b2/693d4f8f9de2/0a990cc4fd20/16355410800-p/16355410800-p.jpg?ts=1726128692171&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-mit-doppeltem-henkel-p16355410.html
schuhe,damen,BEUTELTASCHE MIT DOPPELTEM HENKEL,Schwarz,beuteltasche,404125071,29.95,https://static.zara.net/assets/public/4be9/1179/14c946a1aaca/962bb54dcdd9/16355410800-ult11/16355410800-ult11.jpg?ts=1725376096312&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-mit-doppeltem-henkel-p16355410.html
schuhe,damen,UMHÄNGETASCHE MIT NETZSTOFF,Braun,umhangetasche,364242749,29.95,https://static.zara.net/assets/public/4cb8/d0f6/ea084069b58b/bb49445bc3e3/16380410709-ult/16380410709-ult.jpg?ts=1726831135308&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-mit-netzstoff-p16380410.html
schuhe,damen,ROCKIGE SCHULTERTASCHE MIT UMSCHLAG,Schwarz,rockige,364096729,39.95,https://static.zara.net/assets/public/52e7/45b9/80eb4b81b088/0ab00648cd0f/16360615040-ult/16360615040-ult.jpg?ts=1723810107744&w=104&f=auto,https://www.zara.com/de/de/rockige-schultertasche-mit-umschlag-p16360615.html
schuhe,damen,BEUTELTASCHE,Schwarz,beuteltasche,386985206,39.95,https://static.zara.net/assets/public/7d3e/5507/5a5d4c16b3c3/94aec868d2b8/16370410800-ult/16370410800-ult.jpg?ts=1725270791215&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-p16370410.html
schuhe,damen,BEUTELTASCHE,Schwarz,beuteltasche,408797594,39.95,https://static.zara.net/assets/public/8d18/9034/49ee41ec8665/ad221c6f86bd/16370410800-p/16370410800-p.jpg?ts=1727877380697&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-p16370410.html
schuhe,damen,KOMBINIERTE BEUTELTASCHE,Braun,kombinierte,393573388,39.95,https://static.zara.net/assets/public/6f85/8762/80b04536b921/2643065c67e9/16272410709-030-ult/16272410709-030-ult.jpg?ts=1721991195238&w=104&f=auto,https://www.zara.com/de/de/kombinierte-beuteltasche-p16272410.html
schuhe,damen,KLEINER SHOPPER,Braun,kleiner,364092057,29.95,https://static.zara.net/assets/public/2274/6517/e45846f78c21/984c01642693/16224410709-ult3/16224410709-ult3.jpg?ts=1720003713319&w=104&f=auto,https://www.zara.com/de/de/kleiner-shopper-p16224410.html
schuhe,damen,BEUTELTASCHE MIT SCHNALLEN,Schwarz,beuteltasche,406226477,39.95,https://static.zara.net/assets/public/20c6/2ff9/12a948c193af/988a4c57d9b9/16097410800-018-p/16097410800-018-p.jpg?ts=1726833397974&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-mit-schnallen-p16097410.html
schuhe,damen,BEUTELTASCHE MIT SCHNALLEN,Schwarz,beuteltasche,405998585,39.95,https://static.zara.net/assets/public/8890/3205/c37b4574ac88/3dcd3481d59c/16097410800-ult/16097410800-ult.jpg?ts=1724856029140&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-mit-schnallen-p16097410.html
schuhe,damen,SHOPPER MIT ANIMALPRINT,Leopardenmuster,shopper,388083386,39.95,https://static.zara.net/assets/public/3a16/27c6/90d84ed0822f/25983651ef92/16024410195-p/16024410195-p.jpg?ts=1720180596020&w=104&f=auto,https://www.zara.com/de/de/shopper-mit-animalprint-p16024410.html
schuhe,damen,SHOPPER MIT ANIMALPRINT,Leopardenmuster,shopper,364117491,39.95,https://static.zara.net/assets/public/bd4d/af25/c91249bcbb02/3f6adeca52d7/16024410195-ult3/16024410195-ult3.jpg?ts=1726481525568&w=104&f=auto,https://www.zara.com/de/de/shopper-mit-animalprint-p16024410.html
schuhe,damen,SHOPPER MIT SATINEFFEKT UND ANIMALPRINT,Leopardenmuster,shopper,375311684,29.95,https://static.zara.net/assets/public/8c95/ff05/7f334a21a66d/094c3914c6f1/03920223051-a1/03920223051-a1.jpg?ts=1725022946758&w=104&f=auto,https://www.zara.com/de/de/shopper-mit-satineffekt-und-animalprint-p03920223.html
schuhe,damen,GROSSE BEUTELTASCHE MIT TUNNELZUG AUS DENIM,Blau,grosse,390601759,39.95,https://static.zara.net/assets/public/de2b/fcd6/46bd487ea8d0/bbc770a79d18/16075410017-p/16075410017-p.jpg?ts=1728034819212&w=104&f=auto,https://www.zara.com/de/de/grosse-beuteltasche-mit-tunnelzug-aus-denim-p16075410.html
schuhe,damen,GROSSE BEUTELTASCHE MIT TUNNELZUG AUS DENIM,Blau,grosse,409256005,39.95,https://static.zara.net/assets/public/6718/2af5/5cf24b4997d7/5eb33f7d5d82/16075410017-e5/16075410017-e5.jpg?ts=1727346850954&w=104&f=auto,https://www.zara.com/de/de/grosse-beuteltasche-mit-tunnelzug-aus-denim-p16075410.html
schuhe,damen,OVALE TASCHE,Schwarz,ovale,398226772,39.95,https://static.zara.net/assets/public/c894/54db/267245b796a1/023be3b3b64e/16028410800-p/16028410800-p.jpg?ts=1723618784439&w=104&f=auto,https://www.zara.com/de/de/ovale-tasche-p16021410.html
schuhe,damen,OVALE TASCHE,Schwarz,ovale,365444595,39.95,https://static.zara.net/assets/public/49ab/1307/ec8e414899a7/6661def58d4a/16028410800-ult2/16028410800-ult2.jpg?ts=1722938837084&w=104&f=auto,https://www.zara.com/de/de/ovale-tasche-p16021410.html
schuhe,damen,OVALE TASCHE,Rot,ovale,365444594,39.95,https://static.zara.net/assets/public/20ed/3fa7/004043cc85da/6117cc70868e/16021410624-p/16021410624-p.jpg?ts=1726139931890&w=104&f=auto,https://www.zara.com/de/de/ovale-tasche-p16021410.html
schuhe,damen,OVALE TASCHE,Rot,ovale,404780766,39.95,https://static.zara.net/assets/public/9ad1/06f9/96874acda1b4/a9e6a1c00710/16021410624-ult/16021410624-ult.jpg?ts=1722939497038&w=104&f=auto,https://www.zara.com/de/de/ovale-tasche-p16021410.html
schuhe,damen,KLEINE BRIEFTASCHE MIT NIETEN,Schwarz,kleine,378308853,19.95,https://static.zara.net/assets/public/029b/2a05/fedb401498cf/1b1d35c1b4a3/16585410800-015-p/16585410800-015-p.jpg?ts=1719415278701&w=104&f=auto,https://www.zara.com/de/de/kleine-brieftasche-mit-nieten-p16585410.html
schuhe,damen,KLEINE BRIEFTASCHE MIT NIETEN,Schwarz,kleine,364980753,19.95,https://static.zara.net/assets/public/bfbb/34e2/1550433e8182/c096ceb25f24/16585410800-ult/16585410800-ult.jpg?ts=1726042475858&w=104&f=auto,https://www.zara.com/de/de/kleine-brieftasche-mit-nieten-p16585410.html
schuhe,damen,KLEINE BRIEFTASCHE MIT NIETEN,Leopardenmuster,kleine,364981133,22.95,https://static.zara.net/assets/public/407e/202a/2dde437a8bce/fd4a83a641c6/16631310195-ult1/16631310195-ult1.jpg?ts=1720512575032&w=104&f=auto,https://www.zara.com/de/de/kleine-brieftasche-mit-nieten-p16631310.html
schuhe,damen,KLEINER SHOPPER,Schwarz,kleiner,406226567,29.95,https://static.zara.net/assets/public/253b/0abc/a09f492b9954/9c7327cbf072/16494410800-ult2/16494410800-ult2.jpg?ts=1726660717721&w=104&f=auto,https://www.zara.com/de/de/kleiner-shopper-p16494410.html
schuhe,damen,KLEINER SHOPPER,Schwarz,kleiner,390565042,29.95,https://static.zara.net/assets/public/535b/75f5/50c242aeb0d4/3bdeba499e1f/16494410800-p/16494410800-p.jpg?ts=1726824472739&w=104&f=auto,https://www.zara.com/de/de/kleiner-shopper-p16494410.html
schuhe,damen,MINI-BOWLINGTASCHE MIT PERLEN,Weiß,mini,376549343,49.95,https://static.zara.net/assets/public/9df0/0534/255d48d8a41f/94d3440e95f0/16558310850-ult/16558310850-ult.jpg?ts=1714402212519&w=104&f=auto,https://www.zara.com/de/de/mini-bowlingtasche-mit-perlen-p16558310.html
schuhe,damen,SCHULTERTASCHE AUS VELOURSLEDER MIT KORDEL,Braun,schultertasche,364935969,139.0,https://static.zara.net/assets/public/7119/c4e7/77bf48cba418/05d4f8a7ccf3/16080410709-a1/16080410709-a1.jpg?ts=1719825542986&w=104&f=auto,https://www.zara.com/de/de/schultertasche-aus-veloursleder-mit-kordel-p16080410.html
schuhe,damen,SCHULTERTASCHE AUS VELOURSLEDER MIT KORDEL,Braun,schultertasche,386008191,139.0,https://static.zara.net/assets/public/df1e/acf0/b1544a9ba447/0fa79dfa61f0/16080410709-020-ult2/16080410709-020-ult2.jpg?ts=1727769028182&w=104&f=auto,https://www.zara.com/de/de/schultertasche-aus-veloursleder-mit-kordel-p16080410.html
schuhe,damen,KLEINE COWBOY-BEUTELTASCHE AUS LEDER,Schwarz,kleine,365444556,59.95,https://static.zara.net/assets/public/7734/7864/d8704a8e953e/4660bc7ac2f7/16640410800-ult/16640410800-ult.jpg?ts=1721837209772&w=104&f=auto,https://www.zara.com/de/de/kleine-cowboy-beuteltasche-aus-leder-p16640410.html
schuhe,damen,UMHÄNGETASCHE,Bunt,umhangetasche,388985164,39.95,https://static.zara.net/assets/public/eb8a/9536/e7bf418b8b01/6e6125f5e485/16342410202-030-ult/16342410202-030-ult.jpg?ts=1720104941038&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-p16273410.html
schuhe,damen,SHOPPER IN SATINOPTIK,Leopardenmuster,shopper,398786134,29.95,https://static.zara.net/assets/public/5b9d/a940/45aa49a5aa82/72145f11be34/16035410195-a4/16035410195-a4.jpg?ts=1723805571387&w=104&f=auto,https://www.zara.com/de/de/shopper-in-satinoptik-p16035410.html
schuhe,damen,SHOPPER IN SATINOPTIK,Leopardenmuster,shopper,372742511,29.95,https://static.zara.net/assets/public/0719/67a5/d4cd492a9299/4b133793ff6a/16035410195-ult/16035410195-ult.jpg?ts=1722524809636&w=104&f=auto,https://www.zara.com/de/de/shopper-in-satinoptik-p16035410.html
schuhe,damen,SHOPPER IN SATINOPTIK,Bunt,shopper,369278158,29.95,https://static.zara.net/assets/public/4f22/a9bc/15684b1aa8a9/ccc79912d7dd/16034410202-e1/16034410202-e1.jpg?ts=1723474481105&w=104&f=auto,https://www.zara.com/de/de/shopper-in-satinoptik-p16059310.html
schuhe,damen,DENIM-SCHULTERTASCHE,Blau,denim,385051452,39.95,https://static.zara.net/assets/public/83ad/515f/e75648d08729/904c76581f61/16840410400-e2/16840410400-e2.jpg?ts=1725288688014&w=104&f=auto,https://www.zara.com/de/de/denim-schultertasche-p16840410.html
schuhe,damen,KLEINE CITY-TASCHE,Weiß,kleine,364541960,29.95,https://static.zara.net/assets/public/6f16/a555/3866432e9667/d729d78688a0/16804410719-e3/16804410719-e3.jpg?ts=1721139974181&w=104&f=auto,https://www.zara.com/de/de/kleine-city-tasche-p16804410.html
schuhe,damen,VELOURSLEDER-UMHÄNGETASCHE MIT NIETEN,Braun,veloursleder,367670615,29.95,https://static.zara.net/assets/public/9067/b882/03db466494b7/442d2c36bec9/16645410709-a1/16645410709-a1.jpg?ts=1720697923436&w=104&f=auto,https://www.zara.com/de/de/veloursleder-umhangetasche-mit-nieten-p16645410.html
schuhe,damen,VELOURSLEDER-UMHÄNGETASCHE MIT NIETEN,Braun,veloursleder,389602923,29.95,https://static.zara.net/assets/public/f1e9/7780/a9374eabb93b/1c0ebfe54f6b/16645410709-ult2/16645410709-ult2.jpg?ts=1720508895219&w=104&f=auto,https://www.zara.com/de/de/veloursleder-umhangetasche-mit-nieten-p16645410.html
schuhe,damen,BEUTELTASCHE,Grün,beuteltasche,397539247,39.95,https://static.zara.net/assets/public/e95c/cfec/12f548a1a133/8b57a6b444a0/16285410500-p/16285410500-p.jpg?ts=1723210404856&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-p16284410.html
schuhe,damen,BEUTELTASCHE,Schwarz,beuteltasche,369469333,39.95,https://static.zara.net/assets/public/4c36/05b2/772043fe8e74/2cf768950103/16284410800-e13/16284410800-e13.jpg?ts=1722355130123&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-p16284410.html
schuhe,damen,BEUTELTASCHE,Grün,beuteltasche,369469332,39.95,https://static.zara.net/assets/public/26b2/5639/deba4dcab90b/e9f33b1b50cc/16285410500-e13/16285410500-e13.jpg?ts=1722353319602&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-p16284410.html
schuhe,damen,GOLDFARBENE TASCHE IN KASTENFORM MIT VERSCHLUSS,Weiß,goldfarbene,374460183,49.95,https://static.zara.net/assets/public/53b9/53c6/1ed8498f8df4/28b4ae880f77/16517310850-p/16517310850-p.jpg?ts=1718368202326&w=104&f=auto,https://www.zara.com/de/de/goldfarbene-tasche-in-kastenform-mit-verschluss-p16517310.html
schuhe,damen,GOLDFARBENE TASCHE IN KASTENFORM MIT VERSCHLUSS,Weiß,goldfarbene,381479703,49.95,https://static.zara.net/assets/public/279b/8108/cf99495bbd2c/eecf87e2bd5a/16517310850-020-ult/16517310850-020-ult.jpg?ts=1723620075980&w=104&f=auto,https://www.zara.com/de/de/goldfarbene-tasche-in-kastenform-mit-verschluss-p16517310.html
schuhe,damen,SCHULTERTASCHE MIT BESATZ,Blau,schultertasche,399594903,39.95,https://static.zara.net/assets/public/0176/4fa1/0402499fa52f/ee77280a8b6e/16239410400-p/16239410400-p.jpg?ts=1724226251998&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-besatz-p16239410.html
schuhe,damen,SCHULTERTASCHE MIT BESATZ,Blau,schultertasche,374763497,39.95,https://static.zara.net/assets/public/ab7e/e3f1/334244e1b95e/1183035f5774/16239410400-ult/16239410400-ult.jpg?ts=1724159680387&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-besatz-p16239410.html
schuhe,damen,SCHULTERTASCHE MIT SCHMUCKPERLEN,Weiß,schultertasche,368973249,49.95,https://static.zara.net/assets/public/38b2/46b4/3811491d8039/3132a6ce7cd9/16281410719-ult2/16281410719-ult2.jpg?ts=1722448665986&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-schmuckperlen-p16281410.html
schuhe,damen,SCHULTERTASCHE MIT SCHMUCKPERLEN,Weiß,schultertasche,394960827,49.95,https://static.zara.net/assets/public/0323/8e19/26c74e28b88f/7e3c0debcc68/16281410719-p/16281410719-p.jpg?ts=1722347838273&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-schmuckperlen-p16281410.html
schuhe,damen,HANDTASCHE AUS LEDER MIT ANIMALPRINT,Schlangenmuster,handtasche,383012052,69.95,https://static.zara.net/assets/public/6839/65c6/84554f92b21e/8a58b6673eef/02188201038-p/02188201038-p.jpg?ts=1726487362058&w=104&f=auto,https://www.zara.com/de/de/handtasche-aus-leder-mit-animalprint-p02188201.html
schuhe,damen,GELDBÖRSE AUS LEDER MIT ANIMALPRINT,Schlangenmuster,geldborse,390110210,22.95,https://static.zara.net/assets/public/1fc8/e657/f47940629ee9/1fbe7ae00da4/02188202038-e21/02188202038-e21.jpg?ts=1726655336797&w=104&f=auto,https://www.zara.com/de/de/geldborse-aus-leder-mit-animalprint-p02188202.html
schuhe,damen,FESTE HANDTASCHE,Blau,feste,388613635,39.95,https://static.zara.net/assets/public/e977/96d1/5a6c4ce59793/c5641f1a055f/16853410400-ult/16853410400-ult.jpg?ts=1724857591974&w=104&f=auto,https://www.zara.com/de/de/feste-handtasche-p16853410.html
schuhe,damen,FESTE HANDTASCHE,Blau,feste,407813023,39.95,https://static.zara.net/assets/public/58b8/1aa1/e319423aaccb/3a49a8c33920/16853410400-020-p/16853410400-020-p.jpg?ts=1727692778335&w=104&f=auto,https://www.zara.com/de/de/feste-handtasche-p16853410.html
schuhe,damen,UMHÄNGETASCHE MIT SCHMUCKSTEINEN,Braun,umhangetasche,389066669,29.95,https://static.zara.net/assets/public/b960/f492/fb014ca1836e/3737c252bef5/16617410709-030-ult2/16617410709-030-ult2.jpg?ts=1721204969544&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-mit-schmucksteinen-p16617410.html
schuhe,damen,MINI-BEUTELTASCHE MIT SCHMUCKPERLEN,Bunt,mini,364092393,45.95,https://static.zara.net/assets/public/7c11/0506/d1684135baeb/1199147bdf40/16623410203-p/16623410203-p.jpg?ts=1723204841858&w=104&f=auto,https://www.zara.com/de/de/mini-beuteltasche-mit-schmuckperlen-p16623410.html
schuhe,damen,UMHÄNGETASCHE MIT ANIMALPRINT,Schlangenmuster,umhangetasche,408797601,39.95,https://static.zara.net/assets/public/3654/321f/0e61453599df/499e0c60a05c/16397410201-p/16397410201-p.jpg?ts=1727876780684&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-mit-animalprint-p16397410.html
schuhe,damen,UMHÄNGETASCHE MIT ANIMALPRINT,Schlangenmuster,umhangetasche,391632530,39.95,https://static.zara.net/assets/public/ea1f/3a93/a7364e1894e7/bf087c1c96e2/16397410201-ult/16397410201-ult.jpg?ts=1727176996084&w=104&f=auto,https://www.zara.com/de/de/umhangetasche-mit-animalprint-p16397410.html
schuhe,damen,BEUTELTASCHE MIT SCHNALLEN,Schwarz,beuteltasche,382374812,39.95,https://static.zara.net/assets/public/8890/3205/c37b4574ac88/3dcd3481d59c/16097410800-ult/16097410800-ult.jpg?ts=1724856029140&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-mit-schnallen-p16097410.html
schuhe,damen,BEUTELTASCHE MIT SCHNALLEN,Schwarz,beuteltasche,404602352,39.95,https://static.zara.net/assets/public/2a14/f349/9a6048dda84f/db0729c820d7/16097410800-p/16097410800-p.jpg?ts=1726217715583&w=104&f=auto,https://www.zara.com/de/de/beuteltasche-mit-schnallen-p16097410.html
schuhe,damen,GROSSE BEUTELTASCHE,Braun,grosse,372994227,39.95,https://static.zara.net/assets/public/1e5a/0976/f79841778eda/d258b81f7e71/16089410700-ult/16089410700-ult.jpg?ts=1724256209464&w=104&f=auto,https://www.zara.com/de/de/grosse-beuteltasche-p16089410.html
schuhe,damen,GROSSE BEUTELTASCHE,Braun,grosse,399765754,39.95,https://static.zara.net/assets/public/5565/ec8e/ada34847945b/887fa16439fe/16089410700-p/16089410700-p.jpg?ts=1724237200947&w=104&f=auto,https://www.zara.com/de/de/grosse-beuteltasche-p16089410.html
schuhe,damen,SHOPPER,Schwarz,shopper,367909630,39.95,https://static.zara.net/assets/public/1986/6e1e/e6e9411b809a/f5f88ee316f7/16087410800-ult/16087410800-ult.jpg?ts=1722511323094&w=104&f=auto,https://www.zara.com/de/de/shopper-p16087410.html
schuhe,damen,RUCKSACK MIT ANIMALPRINT,Leopardenmuster,rucksack,366181909,39.95,https://static.zara.net/assets/public/2c2a/c3f4/3166462e8945/193fe4377305/16022410195-p/16022410195-p.jpg?ts=1721320168363&w=104&f=auto,https://www.zara.com/de/de/rucksack-mit-animalprint-p16022410.html
schuhe,damen,RUCKSACK MIT ANIMALPRINT,Leopardenmuster,rucksack,391406794,39.95,https://static.zara.net/assets/public/4db7/9bd3/a93c4bd6b382/08fcf0ab9aa2/16022410195-ult/16022410195-ult.jpg?ts=1721143873863&w=104&f=auto,https://www.zara.com/de/de/rucksack-mit-animalprint-p16022410.html
schuhe,damen,SCHULTERTASCHE MIT BESATZ,Braun,schultertasche,375125103,39.95,https://static.zara.net/assets/public/58dd/06fa/a47343539ca9/be445f7802d0/16335410700-ult/16335410700-ult.jpg?ts=1724340355235&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-besatz-p16239410.html
schuhe,damen,SCHULTERTASCHE MIT BESATZ,Braun,schultertasche,400259044,39.95,https://static.zara.net/assets/public/28f1/46c2/9af244f8b4ba/0cf9ff9468e5/16335410700-a1/16335410700-a1.jpg?ts=1724316753599&w=104&f=auto,https://www.zara.com/de/de/schultertasche-mit-besatz-p16239410.html
schuhe,damen,VELOURSLEDER-UMHÄNGETASCHE MIT NIETEN,Grün,veloursleder,404780754,29.95,https://static.zara.net/assets/public/829f/8418/56a84757bb55/1db6d892ab19/16646410500-p/16646410500-p.jpg?ts=1726229249388&w=104&f=auto,https://www.zara.com/de/de/veloursleder-umhangetasche-mit-nieten-p16645410.html
schuhe,damen,VELOURSLEDER-UMHÄNGETASCHE MIT NIETEN,Grün,veloursleder,367670616,29.95,https://static.zara.net/assets/public/147f/b14f/289c4fc7b687/94890d9d1fea/16646410500-ult2/16646410500-ult2.jpg?ts=1725270974778&w=104&f=auto,https://www.zara.com/de/de/veloursleder-umhangetasche-mit-nieten-p16645410.html
